semana,consultas_respiratorias,temp_min_c,frio,humedad,humedad_lag1,pm25,pm25_lag1,influenza_google,busquedas_lag1,movilidad_transporte,dias_feriados,vacunacion_pct,lluvia_mm,lluvia_lag1,school_in_session,llamadas_info,ocupacion_hospitalaria_general,costo_transporte,tendencia,semana_del_anio,ruido_redes_sociales,ruido_administrativo
2022-01-03,161.3427024145898,8.567508123860717,6.432491876139283,63.0001398255921,63.0001398255921,21.087456433294566,21.087456433294566,7.709794283707722,7.709794283707722,88.89189233698909,0,44.19051079981703,4.249901600484539,4.249901600484539,1,313.58771408356205,73.73101651437727,1.0822416609101548,1,1,0.8209967610295961,0.7642330670399556
2022-01-10,82.94457336354651,13.613703064857576,1.3862969351424237,95.68590767549165,63.0001398255921,25.555383246258373,21.087456433294566,3.486845573199384,7.709794283707722,96.65729586124169,0,51.612722320660154,1.1541404599861464,4.249901600484539,1,253.86948985080713,76.18990824113585,1.0200233999725803,2,2,-2.5133271755422095,0.3837271079909034
2022-01-17,161.61190335314086,6.7264941917918,8.2735058082082,65.26283065316471,95.68590767549165,35.97816067812032,25.555383246258373,16.9835898708571,3.486845573199384,109.84641333783975,1,52.416455885637966,22.670162177118343,1.1541404599861464,1,213.84189078203144,59.357350003933135,1.23548526735536,3,3,-0.356421058479968,-0.10904527379999283
2022-01-24,163.80541449754404,13.123612261003114,1.8763877389968862,53.07624454987025,65.26283065316471,15.25760429919082,35.97816067812032,11.70324319689725,16.9835898708571,91.71949636879535,0,49.30812405130532,0.37301681418197097,22.670162177118343,1,326.99901978316905,90.05473994752418,1.1774414673812903,4,4,-1.4100474316839675,-0.8722434145929275
2022-01-31,168.2999611407774,4.1096177153527185,10.89038228464728,84.71919169592681,53.07624454987025,24.440134776807223,15.25760429919082,2.0457287322284388,11.70324319689725,117.58864939667866,0,57.6064373338722,5.31494519212574,0.37301681418197097,1,270.9374823684674,84.30662157251174,1.0898901296994787,5,5,-0.8473023257259459,-0.8500193321958115
2022-02-07,108.59174194188071,5.64498465235925,9.35501534764075,82.94285860825762,84.71919169592681,21.26769572218071,24.440134776807223,15.750228086924892,2.0457287322284388,84.74382406191268,0,47.59267522679515,8.29640489466709,5.31494519212574,0,268.2168868160767,63.216169717915754,1.1756343586404425,6,6,-1.2985642351011666,0.5954197427175297
2022-02-14,173.62918234213606,12.305975643052795,2.694024356947205,78.01717753748154,82.94285860825762,20.69499775406186,21.26769572218071,9.095855759908478,15.750228086924892,127.3877713715581,0,46.81724939567495,0.336232171920099,8.29640489466709,0,249.10977608820224,81.91780148113692,1.3809214468116686,7,7,1.1125638252363228,0.7201323587472356
2022-02-21,196.59425420393066,5.28546480345496,9.71453519654504,81.039212628789,78.01717753748154,21.18941117835309,20.69499775406186,17.9286612607801,9.095855759908478,66.73021709732502,0,53.08053118490697,6.3589363013585904,0.336232171920099,1,203.85093875248265,67.78299967674467,1.2875639588779022,8,8,0.4651075123051504,3.526546634543113
2022-02-28,175.13269827203933,12.555228822626244,2.444771177373756,64.49701449714208,81.039212628789,8.654242302696774,21.18941117835309,12.804596992368168,17.9286612607801,100.3448091628822,0,44.432135906996926,0.1875842703852983,6.3589363013585904,1,295.9074245892782,69.48600200308987,1.3444617044281333,9,9,0.7420769933329431,-0.2625148025678443
2022-03-07,111.70811008479586,17.203712271500915,0,47.7178165625403,64.49701449714208,20.85616163801459,8.654242302696774,15.467016944316672,12.804596992368168,90.28153894341916,0,43.90373701498406,5.41519632930488,0.1875842703852983,1,267.171258262496,72.91468972702832,1.3559047864352443,10,10,0.8489330553604554,-1.2146841387285645
2022-03-14,153.61052227321602,7.34921835708044,7.65078164291956,79.85273283942966,47.7178165625403,18.835572420935822,20.85616163801459,11.460285042272174,15.467016944316672,98.29077737481474,1,48.60399437059806,2.379203426435987,5.41519632930488,1,268.90624984282323,68.5654620529851,0.9980337072066734,11,11,0.04465333198045949,-0.17995422057311392
2022-03-21,92.69720433527766,15.017487003729766,0,56.888712236969994,79.85273283942966,20.425621913677574,18.835572420935822,23.115606597877864,11.460285042272174,91.49734504533873,0,40.93764125619269,6.48052496391772,2.379203426435987,0,209.04131563617014,73.094149466608215,1.171587142398301,12,12,-0.9037622741815372,-0.6558205287136722
2022-03-28,180.37741906301378,6.742335937097193,8.257664062902807,89.39933395056173,56.888712236969994,22.903657914499835,20.425621913677574,3.967238215383023,23.115606597877864,104.43495207792543,1,42.87708697595173,7.675992200340981,6.48052496391772,0,287.7551891526034,68.33046988618547,1.0921500112317946,13,13,-0.1249184388381087,-1.2375889908973887
2022-04-04,173.4918364572644,7.8402924666800295,7.1597075333199705,50.70310191499213,89.39933395056173,34.28850382990164,22.903657914499835,17.96729861979927,3.967238215383023,108.26997492693938,0,40.990658742128225,1.4884757695942787,7.675992200340981,1,240.37489340705267,76.46162410037623,1.3249387436326938,14,14,0.4880826062157471,-0.3971408891662077
2022-04-11,148.17327979586443,12.194438414692112,2.8055615853078884,61.87410455869252,50.70310191499213,25.16229575891429,34.28850382990164,11.43655001416369,17.96729861979927,84.60869584388851,1,51.78858133685084,4.610046373439475,1.4884757695942787,1,192.287929223245,76.55113535735173,1.0811809452679173,15,15,1.513101842440223,-0.8822421058406619
2022-04-18,166.62285849838364,16.971622232014695,0,62.225373136380064,61.87410455869252,15.858755670349511,25.16229575891429,14.39748248984001,11.43655001416369,113.36698184635956,0,49.83053388720862,1.678610591242576,4.610046373439475,1,256.63879845792707,70.63517485838564,1.2513963936271513,16,16,0.13501502410642213,-1.556621635300543
2022-04-25,104.11442669807148,11.442011180239575,3.557988819760425,86.72221606927764,62.225373136380064,26.80184392302098,15.858755670349511,14.985072057771816,14.39748248984001,116.32977362561078,1,52.38816855331468,3.117004652278292,1.678610591242576,1,222.42056867767045,78.71980738187519,1.1473474709646954,17,17,-1.132429361771551,1.9620464002946285
2022-05-02,168.7448637656397,11.57135920838219,3.428640791617809,62.759179422677725,86.72221606927764,37.452296613254795,26.80184392302098,6.629236967442627,14.985072057771816,97.63688143818608,0,50.914078511047485,2.760287612038571,3.117004652278292,0,272.60549083581384,83.51880366098715,1.3086634597766176,18,18,-1.3758760811500477,-0.1598987688181318
2022-05-09,142.32493546504577,22.745156407077204,0,77.70238401870787,62.759179422677725,32.94302542630551,37.452296613254795,8.841442585688162,6.629236967442627,92.95787090600203,0,61.802383786367386,0.05688639574477371,2.760287612038571,1,230.00279217981688,71.93595707100746,1.1378022326441235,19,19,-0.6980443680750492,-0.4995056537346535
2022-05-16,107.96650936623027,11.799127858644946,3.2008721413550543,69.61934701992845,77.70238401870787,18.92868978447206,32.94302542630551,10.025895465184366,8.841442585688162,76.72786058130889,0,48.61634481374466,0.17628958426987437,0.05688639574477371,1,262.1556800293648,58.5139355964157,1.1243424943067957,20,20,-0.22156183817751474,-0.0039538571677560815
2022-05-23,84.13784366876754,11.888155995577293,3.111844004422707,48.453277766986304,69.61934701992845,4,18.92868978447206,9.129366571926699,10.025895465184366,98.35182509125019,1,54.70975479748221,4.369151037959897,0.17628958426987437,1,316.3292120481578,60.53735763201155,1.3310979556082523,21,21,-1.212022817996473,0.25890263789921436
2022-05-30,112.49156375459151,7.546260919388426,7.453739080611574,75.82917734662324,48.453277766986304,24.696094382440144,4,9.414745126587245,9.129366571926699,133.84540924200817,0,50.423161649227644,5.770886913193837,4.369151037959897,1,267.6087705386835,70.49007215434051,1.2059352094413311,22,22,0.24771553218112266,0.4381185158604963
2022-06-06,201.59083913057185,6.901192877147071,8.098807122852929,58.63447792854135,75.82917734662324,39.15091223790383,24.696094382440144,8.764082248044408,9.414745126587245,105.21010698259144,0,53.50642576149214,5.697994870018787,5.770886913193837,1,303.3277499034433,66.9568481793097,1.1169193640575128,23,23,-1.87831164435162,0.0038189370066024717
2022-06-13,127.7580830267213,9.522613454621744,5.4773865453782555,98,58.63447792854135,29.57278843128029,39.15091223790383,3.6673889358825216,8.764082248044408,112.54686125233054,0,47.62230963419173,1.8508334988931328,5.697994870018787,0,180.9551683908507,69.19573926276162,1.3005239233254047,24,24,-0.8263669110557429,1.0372843541902528
2022-06-20,124.44810633797928,15.645267441819746,0,59.729177658015416,98,36.114603920020386,29.57278843128029,18.32806806107852,3.6673889358825216,113.83227397600217,0,61.364302790977774,0.9130892590499003,1.8508334988931328,1,259.9484303694469,72.21807985516953,1.1428656162361341,25,25,-1.2761818388666393,-0.3552929469921977
2022-06-27,150.90703951639256,11.22850022360591,3.7714997763940907,61.56322009285617,59.729177658015416,22.996345937129654,36.114603920020386,8.54036208908253,18.32806806107852,96.55705159630301,0,54.05774248883768,9.24119424556678,0.9130892590499003,1,218.10659211096748,64.48023006064098,1.2682213225769492,26,26,-0.5495936053412951,0.5837532486615081
2022-07-04,97.3373477140392,17.554019948111293,0,78.7544761215561,61.56322009285617,28.085880955670724,22.996345937129654,28.966485525719378,8.54036208908253,106.0323829591812,0,52.463428919788115,6.1328236396361735,9.24119424556678,1,250.5636151728048,76.59497987707873,1.163706433297537,27,27,-1.3507783657879169,-0.9976219313248194
2022-07-11,174.15526037211666,6.522469079526672,8.477530920473328,65.451256007666,78.7544761215561,6.246124929291101,28.085880955670724,12.975715458582588,28.966485525719378,123.6671389651101,0,47.59368898734663,6.322230397059545,6.1328236396361735,1,201.73000083207904,68.9777000686164,1.2684825145203398,28,28,-0.7065595330295132,-1.2265415856269615
2022-07-18,111.64990664886452,10.547005838609747,4.452994161390253,63.63082555302753,65.451256007666,23.478633712356302,6.246124929291101,10.787268310102588,12.975715458582588,113.37833291374082,0,61.01695571448614,2.0422019220887853,6.322230397059545,1,314.3452555914057,76.05597747786408,1.2018027721117537,29,29,1.242165712616499,0.03975081536019179
2022-07-25,142.0398082351005,11.164482353184415,3.8355176468155854,54.494541486254384,63.63082555302753,31.15611927113146,23.478633712356302,12.549413125098491,10.787268310102588,96.53958325100494,1,51.745906918882014,6.32865793996914,2.0422019220887853,1,212.35765965680082,69.04743381959874,1.326682177869223,30,30,0.2218763929467434,1.3143769855810365
2022-08-01,123.72709608819031,12.262064903287188,2.737935096712812,72.9662893213198,54.494541486254384,32.346725022519145,31.15611927113146,4.941866099481398,12.549413125098491,134.30305732433322,0,56.700691552536384,2.0862428047951624,6.32865793996914,1,295.2777058256388,70.14102156933664,1.1674595050233352,31,31,0.18645408872970928,0.620509462033742
2022-08-08,102.60348849690456,16.20447319432182,0,60.31584217604539,72.9662893213198,27.612572339132534,32.346725022519145,12.001457858352508,4.941866099481398,90.019780888467,0,60.030404419300716,0.8197626155778548,2.0862428047951624,1,267.0013223881152,54.47955750754591,1.2399799138975403,32,32,1.3370539408457442,1.2348594625514548
2022-08-15,118.9017915111591,15.46934708873605,0,59.23098359359861,60.31584217604539,21.210844227157597,27.612572339132534,7.838185736790961,12.001457858352508,112.44688762555226,0,57.38361569519003,2.2872731619963766,0.8197626155778548,0,207.1270713145655,74.75668301177764,1.096580447763577,33,33,-0.3357048490816689,-1.559521427520992
2022-08-22,137.57223746212918,11.131792046379104,3.868207953620896,66.03407839795307,59.23098359359861,15.799164886962284,21.210844227157597,11.875797342069765,7.838185736790961,121.2250408335471,0,51.46465796396804,5.690611534314208,2.2872731619963766,1,296.12863460001756,64.75078416773967,1.3616816335091373,34,34,1.0797504777932418,-0.8369376443016402
2022-08-29,139.15209461695386,6.853620309700409,8.146379690299591,72.65288532624962,66.03407839795307,32.08445362515617,15.799164886962284,5.114207263391394,11.875797342069765,102.819569991111,0,52.64446573224566,3.8744533528741445,5.690611534314208,1,247.9688263036329,76.60194964920873,1.083533105399731,35,35,1.5416745147307944,1.5523682372504584
2022-09-05,197.74319992597734,-0.8963043136486615,15.896304313648661,64.1972138346944,72.65288532624962,4,32.08445362515617,6.654082495242985,5.114207263391394,77.83861485644323,0,51.33198703724645,12.158597334830894,3.8744533528741445,1,230.53671285821963,77.27644661064166,1.3786822211806737,36,36,-0.07474374083468442,0.32072179408016743
2022-09-12,104.1231847194075,11.405747304896465,3.5942526951035347,61.26985337140558,64.1972138346944,18.702015686796887,4,40.95235488839053,6.654082495242985,83.4965465762387,0,55.3744746020603,1.6209212812301972,12.158597334830894,1,189.45297057105012,72.68897420903859,1.0803217955676954,37,37,-0.04137126769502884,0.29744612506823026
2022-09-19,169.66743285579363,17.488082700388638,0,63.79832761656003,61.26985337140558,44.59395584460509,18.702015686796887,23.929431509884072,40.95235488839053,100.36799111645917,1,57.05470949958809,4.702319733270769,1.6209212812301972,1,257.2565251371056,67.29176616719872,1.17021846434261,38,38,-0.7568023860655906,-0.15447657564605408
2022-09-26,155.2438179396116,15.231099262967469,0,64.86459391694517,63.79832761656003,17.526480685094892,44.59395584460509,15.78420974008251,23.929431509884072,93.95221564491371,1,59.94956058695117,0.931884667327529,4.702319733270769,1,294.2029134456608,65.9505149700664,1.0848382745509553,39,39,-0.2781855313299845,-0.11315407586038621
2022-10-03,116.34023181985671,17.722240768957654,0,44.06238647260837,64.86459391694517,7.32402033699076,17.526480685094892,10.204944261573864,15.78420974008251,121.97991677783068,0,53.210085336377716,6.857819900286616,0.931884667327529,1,246.1927433770864,76.63608506123813,1.3486416029287656,40,40,0.38204872002367085,-0.12968267514872484
2022-10-10,139.76689446268983,4.869979082532026,10.130020917467974,75.36383317692517,44.06238647260837,36.55345508919743,7.32402033699076,8.055922341522393,10.204944261573864,130.38496072491847,0,49.6699932635047,4.448918831676379,6.857819900286616,1,245.35880749731345,67.89289764638953,1.236586191238182,41,41,0.21152608900440248,0.5056926746736867
2022-10-17,144.99147873734782,9.409422368067519,5.590577631932481,65.68794953198926,75.36383317692517,28.67826422831153,36.55345508919743,5.836184225868876,8.055922341522393,86.1997396970293,0,52.87747669125882,0.8945026494102482,4.448918831676379,1,218.88264800134746,70.31599397110887,0.9719328027506907,42,42,-0.12285165657578605,-0.1909494782358389
2022-10-24,88.57803319584148,13.117082162534503,1.882917837465497,53.11611240028982,65.68794953198926,17.230131993632444,28.67826422831153,5.513492897009851,5.836184225868876,87.99716438216477,0,57.65196877712605,2.9077005345523745,0.8945026494102482,0,240.79178827778802,78.02816860028267,1.3262346152306854,43,43,0.19955859705934367,0.2970358534532933
2022-10-31,149.85394552932146,9.098333741124982,5.901666258875018,39.41441968056805,53.11611240028982,23.52958043944031,17.230131993632444,16.415887745860196,5.513492897009851,120.9639585482806,0,58.78965050353571,5.238701420870257,2.9077005345523745,1,229.31248427977135,74.98160616595425,1.0186429299255126,44,44,0.4567815632478222,-0.006748747839923621
2022-11-07,118.32579861979083,14.06697005494235,0.9330299450576494,66.3924999592564,39.41441968056805,14.541371705089086,23.52958043944031,15.995336303909482,16.415887745860196,111.8555153309122,0,69.25863751335368,1.8304150315454342,5.238701420870257,1,248.46053807520644,71.65146963341819,1.0511159574515345,45,45,-0.9880896329616361,1.922608248207561
2022-11-14,84.04155116286563,16.617318806621824,0,90.54087584510349,66.3924999592564,30.094315703990908,14.541371705089086,29.94271264218587,15.995336303909482,121.51023006421553,0,55.57508381025811,12.40701547672037,1.8304150315454342,1,196.0797623795344,67.8559351112473,1.445069340245257,46,46,0.01960185315546384,-1.7046692173342275
2022-11-21,153.38698011884586,12.24975891642703,2.75024108357297,63.86701958878867,90.54087584510349,22.034426167439634,30.094315703990908,7.799223955406555,29.94271264218587,88.29731706955748,0,49.42591804243515,1.7824527459427404,12.40701547672037,0,146.67236672190558,61.290246916015064,1.1871716355545026,47,47,1.263287785371315,1.673230053625689
2022-11-28,179.7092308815635,-0.9753057657357314,15.975305765735731,70.9878956025897,63.86701958878867,16.818125372959422,22.034426167439634,34.8542534919794,7.799223955406555,112.84299001969302,0,54.13257615622723,4.845985925486111,1.7824527459427404,1,209.35091953762765,77.31454898151749,1.1415683045166616,48,48,-1.443820398407695,1.180562565554501
2022-12-05,184.69413970566734,10.633471594836951,4.366528405163049,61.576509489730796,70.9878956025897,26.369544207722207,16.818125372959422,13.198110759589689,34.8542534919794,132.8908744659189,0,59.339860498104954,1.8817221163099305,4.845985925486111,0,214.4304659010094,68.06297909906336,1.277571489129237,49,49,-0.2066846472654722,0.7085642582568457
2022-12-12,132.49650244077148,18.686247817464995,0,71.38129116704599,61.576509489730796,24.374641615331292,26.369544207722207,15.52518704428722,13.198110759589689,69.57486393749447,0,51.84834448704933,6.551049070459091,1.8817221163099305,1,267.678892167771,72.26082238515845,0.8559537090672504,50,50,-0.8176663193265622,-0.8700184775783623
2022-12-19,139.04302934920838,11.70022194864021,3.299778051359789,62.069331172863045,71.38129116704599,8.559489174211407,24.374641615331292,9.958401804976935,15.52518704428722,103.3506077757794,0,55.68542101617756,4.472347546252308,6.551049070459091,1,234.38678306384261,66.2711220231353,1.2778329641914732,51,51,1.7685345614009809,0.5355863168869586
2022-12-26,76.49041948893063,9.880141633722204,5.119858366277796,67.47432735801503,62.069331172863045,28.078889043183054,8.559489174211407,5.0089542656380575,9.958401804976935,66.9706039274949,0,52.823721882515095,7.37222863102482,4.472347546252308,0,229.47357294301068,67.93973288053506,1.1341534349045843,52,52,-0.6324666558570996,1.1233555081565931
2023-01-02,158.7513069976502,9.74543258346363,5.25456741653637,67.51384209802708,67.47432735801503,36.16112108291401,28.078889043183054,12.303083615520647,5.0089542656380575,97.32699787788252,0,56.87960532402711,10.822345402278982,7.37222863102482,1,352.5167689665344,74.18026009457941,1.2101552425259108,53,1,0.5288880740486475,0.6788393423122353
